time,position,velocity,acceleration,kinetic_energy
25.5,2.772530800000004,0.2732139999999955,-0.09809999999998682,0.007464588979599756
25.6,2.799852200000004,0.2634039999999967,-0.09809999999990095,0.006938166721599826
25.7,2.826192600000004,0.2535940000000068,-0.09810000000007699,0.006430991683600346
25.8,2.851552000000004,0.24378399999999897,-0.09809999999995171,0.00594306386559995
25.9,2.875930400000004,0.233974000000004,-0.09810000000007037,0.005474383267600188
26.0,2.899327800000004,0.22416399999999684,-0.09809999999998707,0.005024949889599859
26.1,2.921744200000004,0.214353999999998,-0.09809999999991784,0.0045947637315999134
26.2,2.943179600000004,0.2045440000000064,-0.0981000000000598,0.004183824793600261
26.3,2.9636340000000043,0.19473400000000027,-0.0980999999999692,0.0037921330756000107
26.4,2.9831074000000046,0.1849240000000036,-0.09810000000005287,0.0034196885776001337
26.5,3.0015998000000046,0.17511399999999816,-0.09809999999998707,0.0030664912995999358
26.6,3.0191112000000047,0.1653039999999993,-0.09809999999993532,0.0027325412415999777
26.7,3.035641600000005,0.155494000000006,-0.09810000000008672,0.0024178384036001865
26.8,3.0511910000000046,0.14568399999999715,-0.09809999999994228,0.002122382785599917
26.9,3.065759400000005,0.13587400000000316,-0.09810000000003538,0.0018461743876000858
27.0,3.0793468000000046,0.12606399999999948,-0.09809999999998695,0.0015892132095999872
27.1,3.0919532000000047,0.11625400000000063,-0.09809999999999724,0.0013514992516000148
27.2,3.1035786000000054,0.10644400000000112,-0.09810000000002483,0.001133032513600024
27.3,3.114223000000005,0.09663399999999853,-0.09809999999995976,0.0009338129955999716
27.4,3.123886400000005,0.08682400000000273,-0.09810000000001788,0.0007538406976000475
27.5,3.1325688000000054,0.07701400000000082,-0.09809999999998707,0.0005931156196000126
27.6,3.140270200000005,0.06720400000000197,-0.09810000000001456,0.0004516377616000265
27.7,3.1469906000000054,0.05739400000000072,-0.09810000000000739,0.0003294071236000083
27.8,3.152730000000006,0.04758399999999984,-0.09809999999997715,0.00022642370559999852
27.9,3.1574884000000054,0.03777400000000233,-0.09810000000000049,0.00014268750760001759
28.0,3.161265800000006,0.027964000000002143,-0.09810000000003144,7.819852960001198e-05
28.1,3.1640622000000063,0.018153999999998855,-0.09809999999998761,3.2956771599995846e-05
28.2,3.165877600000006,0.008344000000000308,-0.09809999999999004,6.962233600000514e-06
28.3,3.166712000000006,-0.0014659999999988363,-0.09809999999999457,2.149155999996588e-07
28.4,3.1665654000000063,-0.011275999999998084,-0.09810000000002748,1.271481759999568e-05
28.5,3.1654378000000065,-0.02108600000000097,-0.09809999999998704,4.446193960000409e-05
28.6,3.1633292000000064,-0.030895999999999813,-0.09810000000000504,9.545628159999886e-05
28.7,3.1602396000000064,-0.04070600000000011,-0.09809999999997264,0.0001656978436000009
28.8,3.1561690000000064,-0.05051599999999752,-0.09810000000001194,0.00025518662559997495
28.9,3.1511174000000066,-0.0603259999999985,-0.09810000000001005,0.00036392262759998194
29.0,3.145084800000007,-0.07013599999999964,-0.09809999999998707,0.000491905849599995
29.1,3.138071200000007,-0.07994599999999849,-0.0981000000000225,0.0006391362915999759
29.2,3.130076600000007,-0.08975600000000053,-0.09809999999995517,0.0008056139536000096
29.3,3.121101000000007,-0.09956599999999617,-0.09810000000007384,0.0009913388355999237
29.4,3.1111444000000072,-0.10937600000000336,-0.09809999999994823,0.0011963109376000737
29.5,3.100206800000007,-0.11918599999999832,-0.09809999999998707,0.0014205302595999602
29.6,3.088288200000007,-0.12899599999999717,-0.09810000000003997,0.0016639968015999271
29.7,3.0753886000000072,-0.13880600000000096,-0.09809999999993768,0.0019267105636000268
29.8,3.0615080000000074,-0.14861599999999486,-0.09810000000009132,0.0022086715455998476
29.9,3.046646400000008,-0.15842600000000379,-0.09809999999993074,0.0025098797476001203
30.0,3.030803800000008,-0.168235999999997,-0.09809999999998707,0.0028303351695998995
30.1,3.013980200000008,-0.17804599999999585,-0.09810000000005718,0.003170037811599852
30.2,2.996175600000008,-0.18785600000000133,-0.09809999999996488,0.0035289876736000502
30.3,2.977390000000008,-0.197665999999998,-0.09810000000006412,0.003907184755599921
30.4,2.957623400000008,-0.20747600000000416,-0.09809999999991352,0.004304629057600173
30.5,2.936875800000008,-0.21728599999999568,-0.09809999999998707,0.004721320579599813
30.6,2.915147200000008,-0.22709599999999447,-0.09810000000011908,0.005157259321599749
30.7,2.8924376000000085,-0.23690600000000625,-0.09809999999990297,0.005612445283600297
30.8,2.8687470000000084,-0.24671599999999663,-0.09810000000008189,0.006086878465599834
30.9,2.8440754000000084,-0.25652600000000464,-0.09809999999989576,0.006580558867600238
31.0,2.8184228000000084,-0.26633599999999436,-0.09809999999998682,0.007093486489599701
31.1,2.7917892000000086,-0.2761459999999932,-0.09810000000013683,0.007625661331599623
31.2,2.764174600000009,-0.28595600000000665,-0.09809999999988521,0.008177083393600381
31.3,2.735579000000009,-0.29576599999999525,-0.09810000000009907,0.00874775267559972
31.4,2.706002400000009,-0.305576000000005,-0.09809999999987856,0.009337669177600308
31.5,2.6754448000000086,-0.315385999999993,-0.09810000000003176,0.009946832899599559
31.6,2.6439062000000093,-0.3251959999999963,-0.09810000000010963,0.01057524384159976
31.7,2.6113866000000088,-0.3350060000000071,-0.098099999999868,0.011222902003600474
31.8,2.577886000000009,-0.344815999999994,-0.0981000000001163,0.01188980738559959
31.9,2.5434044000000093,-0.35462600000000544,-0.09809999999990576,0.012575959987600386
32.0,2.507941800000009,-0.36443599999999615,-0.09809999999998682,0.01328135980959972
32.1,2.4714982000000094,-0.37424599999999497,-0.09809999999998736,0.014006006851599624
32.2,2.4340736000000094,-0.38405599999999374,-0.09810000000027357,0.014749901113599521
32.300000000000004,2.395668000000009,-0.39386600000002064,-0.09809999999970759,0.015513042595601627
32.4,2.3562814000000096,-0.40367599999999154,-0.0981000000000312,0.016295431297599316
32.5,2.3159138000000095,-0.4134859999999948,-0.09809999999998736,0.01709706721959957
32.6,2.2745652000000094,-0.4232959999999937,-0.09809999999998682,0.017917950361599464
32.7,2.2322356000000094,-0.4331059999999925,-0.09810000000030909,0.01875808072359935
32.800000000000004,2.18892500000001,-0.4429160000000229,-0.09809999999971648,0.01961745830560203
32.9,2.1446334000000102,-0.4527259999999946,-0.09809999999998736,0.02049608310759951
33.0,2.09936080000001,-0.4625359999999935,-0.09809999999998682,0.0213939551295994
33.1,2.05310720000001,-0.4723459999999923,-0.09809999999998736,0.02231107437159928
33.2,2.00587260000001,-0.4821559999999912,-0.0981000000003657,0.023247440833599153
33.300000000000004,1.9576570000000104,-0.4919660000000272,-0.09809999999963763,0.02420305451560268
33.4,1.9084604000000105,-0.5017759999999911,-0.09810000000000957,0.025177915417599107
33.5,1.8582828000000104,-0.5115859999999922,-0.09809999999998624,0.026172023539599205
33.6,1.8071242000000107,-0.521395999999991,-0.09810000000000957,0.02718537888159906
33.7,1.7549846000000109,-0.5312059999999921,-0.09810000000037847,0.02821798144359916
33.800000000000004,1.7018640000000107,-0.5410160000000294,-0.09809999999962432,0.029269831225603178
33.9,1.647762400000011,-0.5508259999999919,-0.09809999999998736,0.030340928227599113
34.0,1.592679800000011,-0.5606359999999908,-0.09809999999998736,0.03143127244959897
34.1,1.5366162000000112,-0.5704459999999897,-0.09810000000000957,0.032540863891598826
34.2,1.4795716000000114,-0.5802559999999908,-0.09810000000041288,0.03366970255359893
34.300000000000004,1.4215460000000115,-0.5900660000000315,-0.0980999999995899,0.03481778843560372
34.4,1.3625394000000115,-0.5998759999999905,-0.09809999999998736,0.03598512153759886
34.5,1.3025518000000118,-0.6096859999999895,-0.09810000000000957,0.03717170185959872
34.6,1.241583200000012,-0.6194959999999906,-0.09809999999998624,0.03837752940159884
34.7,1.179633600000012,-0.6293059999999894,-0.09810000000047059,0.03960260416359867
34.800000000000004,1.1167030000000122,-0.6391160000000359,-0.09809999999953328,0.04084692614560459
34.9,1.0527914000000123,-0.6489259999999892,-0.09809999999999847,0.04211049534759861
35.0,0.9878988000000125,-0.6587359999999893,-0.09809999999999736,0.0433933117695986
35.1,0.9220252000000125,-0.6685459999999892,-0.09809999999999847,0.04469537541159856
35.2,0.8551706000000127,-0.6783559999999892,-0.09810000000048281,0.046016686273598534
35.300000000000004,0.7873350000000127,-0.6881660000000369,-0.09809999999950995,0.04735724435560509
35.4,0.718518400000013,-0.697975999999988,-0.09809999999999736,0.048717049657598335
35.5,0.6487208000000132,-0.7077859999999879,-0.09809999999999847,0.05009610217959829
35.6,0.5779422000000134,-0.7175959999999879,-0.09809999999999847,0.051494401921598265
35.7,0.5061826000000136,-0.727405999999988,-0.09810000000052833,0.052911948883598264
35.800000000000004,0.43344200000001376,-0.7372160000000402,-0.09809999999946889,0.05434874306560592
35.9,0.35972040000001393,-0.7470259999999872,-0.09809999999999847,0.055804784467598095
36.0,0.28501780000001414,-0.7568359999999872,-0.09809999999999847,0.057280073089598066
36.1,0.20933420000001435,-0.7666459999999871,-0.09809999999999512,0.05877460893159802
36.2,0.13266960000001454,-0.7764559999999869,2.2621599999982087,0.06028839199359797
36.3,0.05502400000001476,-0.5502400000001788,11.694428000001515,0.03027640576001968
36.4,0.0,0.6192027999999895,-0.09809999999999625,0.038341210752782705
36.5,0.06192027999999984,0.6093927999999897,-0.09809999999999736,0.03713595846918275
36.6,0.12285955999999967,0.5995827999999899,-0.09809999999999512,0.03594995340558279
36.7,0.1828178399999995,0.5897727999999902,-0.09809999999959354,0.034783195561982845
36.8,0.24179511999999936,0.5799628000000313,-0.09810000000041037,0.03363568493838764
36.9,0.2997913999999992,0.5701527999999902,-0.09809999999999293,0.032507421534782886
37.0,0.35680667999999904,0.5603427999999908,-0.09809999999999736,0.031398405351182976
37.1,0.41284095999999887,0.5505327999999908,-0.09809999999999847,0.03030863638758299
37.2,0.4678942399999988,0.540722799999991,-0.09809999999962797,0.029238114643983022
37.3,0.5219665199999987,0.5309128000000287,-0.09810000000037594,0.02818684012038705
37.4,0.5750577999999985,0.521102799999991,-0.09809999999999736,0.027154812816783058
37.5,0.6271680799999984,0.5112927999999911,-0.09809999999998736,0.026142032733183093
37.6,0.6782973599999982,0.5014827999999921,-0.09809999999999847,0.02514849986958321
37.7,0.7284456399999981,0.49167279999999214,-0.09809999999966293,0.024174214225983228
37.8,0.777612919999998,0.48186280000002646,-0.0981000000003404,0.02321917580238655
37.9,0.825799199999998,0.47205279999999233,-0.09809999999999792,0.022283384598783276
38.0,0.8730044799999978,0.4622427999999924,-0.09809999999999847,0.021366840615183298
38.1,0.9192287599999976,0.4524327999999924,-0.09809999999998682,0.020469543851583314
38.2,0.9644720399999976,0.4426227999999936,-0.09809999999999847,0.019591494307983435
38.3,1.0087343199999976,0.4328127999999936,-0.09809999999971566,0.01873269198438345
38.400000000000006,1.0520155999999976,0.42300280000002255,-0.0981000000002877,0.017893136880785906
38.5,1.0943158799999975,0.4131927999999937,-0.09810000000000899,0.01707282899718348
38.6,1.1356351599999974,0.4033827999999927,-0.09809999999998736,0.016271768333583413
38.7,1.1759734399999973,0.3935727999999938,-0.09810000000000899,0.01548995488998351
38.8,1.2153307199999972,0.3837627999999928,-0.09809999999972845,0.01472738866638345
38.900000000000006,1.253706999999997,0.37395280000002046,-0.09810000000025271,0.013984069662785531
39.0,1.2911022799999967,0.36414279999999505,-0.09810000000000957,0.013259997879183638
39.1,1.3275165599999967,0.35433279999999395,-0.09809999999998682,0.01255517331558357
