time,position,velocity,acceleration
8.410000000000000853e+01,1.079909208601596698e-01,1.439993912320051972e-02,-9.810000000000332343e-02
8.420000000000000284e+01,1.094309147724796399e-01,4.589939123199352107e-03,-9.810000000000421161e-02
8.430000000000001137e+01,1.098899086847996143e-01,-5.220060876800510993e-03,-9.810000000001212195e-02
8.440000000000000568e+01,1.093679025971195928e-01,-1.503006087680116599e-02,-9.809999999996149578e-02
8.450000000000000000e+01,1.078648965094395618e-01,-2.484006087679815206e-02,-9.810000000004602538e-02
8.460000000000000853e+01,1.053808904217595349e-01,-3.465006087680219671e-02,-9.809999999993500308e-02
8.470000000000000284e+01,1.019158843340795123e-01,-4.446006087679653385e-02,-9.810000000007391974e-02
8.480000000000001137e+01,9.746987824639948006e-02,-5.427006087680336793e-02,-9.810000000001063702e-02
8.490000000000000568e+01,9.204287215871945205e-02,-6.408006087680387375e-02,-9.809999999989323094e-02
8.500000000000000000e+01,8.563486607103942827e-02,-7.389006087679403367e-02,-9.810000000011576127e-02
8.510000000000000853e+01,7.824585998335939485e-02,-8.370006087680505191e-02,-9.809999999986381003e-02
8.520000000000000284e+01,6.987585389567936567e-02,-9.351006087679226975e-02,-9.810000000014434951e-02
8.530000000000001137e+01,6.052484780799934072e-02,-1.033200608768061468e-01,-9.810000000001070641e-02
8.540000000000000568e+01,5.019284172031931307e-02,-1.131300608768066596e-01,-9.809999999982287056e-02
8.550000000000000000e+01,3.887983563263928966e-02,-1.229400608767897835e-01,-9.810000000018598287e-02
8.560000000000000853e+01,2.658582954495926354e-02,-1.327500608768078239e-01,-3.581736959731546266e-03
8.570000000000000284e+01,1.331082345727923472e-02,-1.331082345727810090e-01,2.373462832742406547e+00
8.580000000000001137e+01,0.000000000000000000e+00,1.042380487014461510e-01,-9.810000000001098397e-02
8.590000000000000568e+01,1.042380487014402286e-02,9.442804870144561047e-02,-9.810000000011763477e-02
8.600000000000000000e+01,1.986660974028804649e-02,8.461804870143301016e-02,-9.809999999989052477e-02
8.610000000000000853e+01,2.832841461043206915e-02,7.480804870144451557e-02,-9.810000000008974042e-02
8.620000000000000284e+01,3.580921948057609605e-02,6.499804870143470470e-02,-9.809999999991911301e-02
8.630000000000001137e+01,4.230902435072012024e-02,5.518804870144335128e-02,-9.810000000001070641e-02
8.640000000000000568e+01,4.782782922086414173e-02,4.537804870144283853e-02,-9.810000000004803766e-02
8.650000000000000000e+01,5.236563409100816746e-02,3.556804870143719793e-02,-9.809999999996088516e-02
8.660000000000000853e+01,5.592243896115219048e-02,2.575804870144166731e-02,-9.810000000001944942e-02
8.670000000000000284e+01,5.849824383129621080e-02,1.594804870143888553e-02,-9.809999999998876563e-02
8.680000000000001137e+01,6.009304870144023536e-02,6.138048701440567204e-03,-9.810000000001072029e-02
8.690000000000000568e+01,6.070685357158425721e-02,-3.671951298559947719e-03,-9.809999999997832953e-02
8.700000000000000000e+01,6.033965844172828330e-02,-1.348195129855861603e-02,-9.810000000003060716e-02
8.710000000000000853e+01,5.899146331187230669e-02,-2.329195129856111851e-02,-9.809999999994971354e-02
8.720000000000000284e+01,5.666226818201632737e-02,-3.310195129855692669e-02,-9.810000000005851539e-02
8.730000000000001137e+01,5.335207305216035228e-02,-4.291195129856222035e-02,-9.810000000001140030e-02
8.740000000000000568e+01,4.906087792230437450e-02,-5.272195129856280249e-02,-9.809999999990794139e-02
8.750000000000000000e+01,4.378868279244839401e-02,-6.253195129855443346e-02,-9.810000000010021814e-02
8.760000000000000853e+01,3.753548766259241776e-02,-7.234195129856389739e-02,-9.809999999988004704e-02
8.770000000000000284e+01,3.030129253273643880e-02,-8.215195129855273892e-02,-9.810000000012797372e-02
8.780000000000001137e+01,2.208609740288046408e-02,-9.196195129856497841e-02,-9.810000000001126153e-02
8.790000000000000568e+01,1.288990227302448839e-02,-1.017719512985655467e-01,7.464487986687637910e-01
8.800000000000000000e+01,2.712707143168511734e-03,-2.712707143168280322e-02,1.065826324705411832e+00
8.810000000000000853e+01,0.000000000000000000e+00,7.945556103885233201e-02,-9.810000000009598542e-02
8.820000000000000284e+01,7.945556103884782173e-03,6.964556103884189664e-02,-9.809999999991217412e-02
8.830000000000001137e+01,1.491011220776956511e-02,5.983556103885123711e-02,-9.810000000001105336e-02
8.840000000000000568e+01,2.089366831165434882e-02,5.002556103885068967e-02,-9.810000000005428267e-02
8.850000000000000000e+01,2.589622441553913329e-02,4.021556103884442457e-02,-9.809999999995429321e-02
8.860000000000000853e+01,2.991778051942391853e-02,3.040556103884955313e-02,-9.810000000002673526e-02
8.870000000000000284e+01,3.295833662330870106e-02,2.059556103884604278e-02,-9.809999999998147979e-02
8.880000000000001137e+01,3.501789272719348090e-02,1.078556103884845303e-02,-9.810000000001141418e-02
8.890000000000000568e+01,3.609644883107826496e-02,9.755610388478690468e-04,-9.809999999998424147e-02
8.900000000000000000e+01,3.619400493496304633e-02,-8.834438961151391129e-03,-9.810000000002395970e-02
8.910000000000000853e+01,3.531056103884783193e-02,-1.864443896115322921e-02,-9.809999999995706876e-02
8.920000000000000284e+01,3.344611714273261482e-02,-2.845443896114977292e-02,-9.810000000005146548e-02
8.930000000000001137e+01,3.060067324661739502e-02,-3.826443896115436227e-02,-9.810000000001112275e-02
8.940000000000000568e+01,2.677422935050217598e-02,-4.807443896115491666e-02,-9.809999999991488029e-02
8.950000000000000000e+01,2.196678545438695770e-02,-5.788443896114724152e-02,-9.810000000009355681e-02
8.960000000000000853e+01,1.617834155827174020e-02,-6.769443896115603931e-02,-9.809999999988698594e-02
8.970000000000000284e+01,9.408897662156521721e-03,-7.750443896114557474e-02,6.091990130073505760e-01
8.980000000000001137e+01,1.658453766041304012e-03,-1.658453766041398381e-02,7.662608882934348609e-01
8.990000000000000568e+01,0.000000000000000000e+00,6.004155116892515714e-02,-9.810000000006850740e-02
9.000000000000000000e+01,6.004155116892174494e-03,5.023155116891746957e-02,-9.809999999993979092e-02
9.010000000000000853e+01,1.102731023378434976e-02,4.042155116892404837e-02,-9.810000000004079346e-02
9.020000000000000284e+01,1.506946535067652491e-02,3.061155116891913289e-02,-9.809999999996775466e-02
9.030000000000001137e+01,1.813062046756869911e-02,2.080155116892291531e-02,-9.810000000001108111e-02
9.040000000000000568e+01,2.021077558446087233e-02,1.099155116892236439e-02,-9.809999999999881315e-02
9.050000000000000000e+01,2.130993070135304632e-02,1.181551168921646721e-03,-9.810000000000940190e-02
9.060000000000000853e+01,2.142808581824522107e-02,-8.628448831078735712e-03,-9.809999999997127962e-02
9.070000000000000284e+01,2.056524093513739659e-02,-1.843844883107670016e-02,-9.810000000003728238e-02
9.080000000000001137e+01,1.872139605202956941e-02,-2.824844883107987051e-02,-9.810000000001108111e-02
9.090000000000000568e+01,1.589655116892174300e-02,-3.805844883108042143e-02,-9.809999999992924380e-02
9.100000000000000000e+01,1.209070628581391735e-02,-4.786844883107418264e-02,-9.810000000007919330e-02
9.110000000000000853e+01,7.303861402706090730e-03,-5.767844883108154408e-02,4.231828363509660407e-01
9.120000000000000284e+01,1.536016519598264012e-03,-1.536016519598133040e-02,5.954092426084983680e-01
9.130000000000001137e+01,0.000000000000000000e+00,4.418075906486512716e-02,-9.810000000001126153e-02
9.140000000000000568e+01,4.418075906486261528e-03,3.437075906486455890e-02,-9.810000000003205045e-02
9.150000000000000000e+01,7.855151812972522088e-03,2.456075906486051771e-02,-9.809999999997634501e-02
9.160000000000000853e+01,1.031122771945878341e-02,1.475075906486344145e-02,-9.810000000000415610e-02
9.170000000000000284e+01,1.178630362594504377e-02,4.940759064862189701e-03,-9.810000000000421161e-02
9.180000000000001137e+01,1.228037953243130490e-02,-4.869240935137675134e-03,-9.810000000001108111e-02
9.190000000000000568e+01,1.179345543891756505e-02,-1.467924093513822519e-02,-9.809999999996250886e-02
9.200000000000000000e+01,1.032553134540382597e-02,-2.448924093513531186e-02,-9.810000000004588661e-02
9.210000000000000853e+01,7.876607251890085926e-03,-3.429924093513934263e-02,-9.809999999993458675e-02
9.220000000000000284e+01,4.446683158376346645e-03,-4.410924093513363814e-02,4.375165028651004651e-01
9.230000000000001137e+01,3.575906486260639616e-05,-3.575906486260842904e-04,3.368298339673981290e-01
9.240000000000000568e+01,0.000000000000000000e+00,3.332539274811181784e-02,-9.810000000003062104e-02
9.250000000000000000e+01,3.332539274810992352e-03,2.351539274810791891e-02,-9.809999999997776055e-02
9.260000000000000853e+01,5.684078549621984604e-03,1.370539274811070039e-02,-9.810000000000276832e-02
9.270000000000000284e+01,7.054617824432976754e-03,3.895392748109588292e-03,-9.810000000000564102e-02
9.280000000000001137e+01,7.444157099243968803e-03,-5.914607251890417056e-03,-9.810000000001115050e-02
9.290000000000000568e+01,6.852696374054960751e-03,-1.572460725189097491e-02,-9.809999999996099618e-02
9.300000000000000000e+01,5.280235648865952598e-03,-2.553460725188791067e-02,-1.733141984883176945e-02
9.310000000000000853e+01,2.726774923676943910e-03,-2.726774923677098908e-02,4.573343503827758116e-01
9.320000000000000284e+01,0.000000000000000000e+00,1.846568580151049244e-02,-9.809999999998492148e-02
9.330000000000001137e+01,1.846568580151206626e-03,8.655685801512557481e-03,-9.810000000001113662e-02
9.340000000000000568e+01,2.712137160302413152e-03,-1.154314198487999292e-03,-9.809999999998167408e-02
9.350000000000000000e+01,2.596705740453619793e-03,-1.096431419848700219e-02,-4.038429007562341355e-02
9.360000000000000853e+01,1.500274320604826116e-03,-1.500274320604911421e-02,2.181219456483702301e-01
9.370000000000000284e+01,0.000000000000000000e+00,6.809451358789768080e-03,-9.810000000000147768e-02
9.380000000000001137e+01,6.809451358790348779e-04,-3.000548641209822669e-03,-8.083540763711361682e-03
9.390000000000000568e+01,3.808902717580696547e-04,-3.808902717580912953e-03,4.247341630548234770e-02
9.400000000000000000e+01,0.000000000000000000e+00,4.384389129676842327e-04,-8.768778259354806370e-03
9.410000000000000853e+01,4.384389129677215971e-05,-4.384389129677465202e-04,4.384389129677090935e-03
9.420000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.430000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.440000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.450000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.460000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.470000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.480000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.490000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.510000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.520000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.530000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.540000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.550000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.560000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.570000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.580000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.590000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.610000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.620000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.630000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.640000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.650000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.660000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.670000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.680000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.690000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.710000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.720000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.730000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.740000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.760000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.770000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.780000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.790000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.810000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.820000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.830000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.840000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.850000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.860000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.870000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.880000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.890000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.910000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.920000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.930000000000001137e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.940000000000000568e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.950000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.960000000000000853e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.970000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
